eventId,eventName,eventStartDate,eventEndDate,drawName,resultDate,round,roundCode,matchId,winner1_id,winner1_name,winner1_utr,winner1_nationality,winner2_id,winner2_name,winner2_utr,winner2_nationality,loser1_id,loser1_name,loser1_utr,loser1_nationality,loser2_id,loser2_name,loser2_utr,loser2_nationality,opponent_utr,is_doubles,winnerSets,loserSets,tiebreakSets,sourceType,outcome,score_details,isWinner,win_margin,is_notable
516235,FST Super Champ Major Zone (SCMZ 12-18),2018-08-18 00:00:00,2018-08-20 00:00:00,Boys' 14 Doubles B,2018-08-20 00:00:00,,,12868875,4030701,Anmay Devaraj,11.24,USA,893627,Nicolas Montoya,,USA,1885553,Marius Nguyen,,USA,4832932,Dave Daymiel,,USA,,True,"[8, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0]","[None, 0, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 8, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}}",True,4,False
516235,FST Super Champ Major Zone (SCMZ 12-18),2018-08-18 00:00:00,2018-08-20 00:00:00,Boys' 14 Singles B,2018-08-20 00:00:00,Final,F,12869265,4030701,Anmay Devaraj,11.24,USA,,,,,3107554,Aadhi Raja,9.31,USA,,,,,9.31,True,"[6, 6, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,9,False
516235,FST Super Champ Major Zone (SCMZ 12-18),2018-08-18 00:00:00,2018-08-20 00:00:00,Boys' 14 Singles B,2018-08-20 00:00:00,Semifinals,SF,12869266,4030701,Anmay Devaraj,11.24,USA,,,,,3026823,Lathan Skrobarcek,12.21,USA,,,,,12.21,True,"[6, 6, 0, 0, 0, 0]","[0, 2, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}}",True,10,True
516235,FST Super Champ Major Zone (SCMZ 12-18),2018-08-18 00:00:00,2018-08-20 00:00:00,Boys' 14 Singles B,2018-08-20 00:00:00,,,12869268,4030701,Anmay Devaraj,11.24,USA,,,,,3177022,Emilio Lopez del Olmo,,ESP,,,,,,True,"[6, 6, 0, 0, 0, 0]","[0, 3, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}}",True,9,False
516235,FST Super Champ Major Zone (SCMZ 12-18),2018-08-18 00:00:00,2018-08-20 00:00:00,Boys' 14 Singles B,2018-08-20 00:00:00,Round of 16,16,12869273,4030701,Anmay Devaraj,11.24,USA,,,,,3067389,Mahir Khurana,10.99,USA,,,,,10.99,True,"[6, 6, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,10,True
516235,FST Super Champ Major Zone (SCMZ 12-18),2018-08-18 00:00:00,2018-08-20 00:00:00,Boys' 14 Singles B,2018-08-20 00:00:00,Round of 32,32,12869280,4030701,Anmay Devaraj,11.24,USA,,,,,4917501,Stuart Simpson,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,12,True
516210, Allen High School vs Lake Travis High School - Mixed,2018-08-14 00:00:00,2018-08-14 00:00:00,Boy's Singles,2018-08-14 00:00:00,,,12866122,4030701,Anmay Devaraj,11.24,USA,,,,,198131,Nicholas Boquet,9.44,USA,,,,,9.44,True,"[6, 6, 0, 0, 0, 0]","[3, 2, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}}",True,7,False
508648,ATA College Prep Summer Open (Jr),2018-08-10 00:00:00,2018-08-12 00:00:00,Boys' 14 Singles - Q,2018-08-12 00:00:00,Semifinals,SF,12792700,4030701,Anmay Devaraj,11.24,USA,,,,,3061202,Connor Smillie,12.51,USA,,,,,12.51,True,"[6, 6, 0, 0, 0, 0]","[4, 1, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,7,False
508648,ATA College Prep Summer Open (Jr),2018-08-10 00:00:00,2018-08-12 00:00:00,Boys' 14 Singles - Q,2018-08-12 00:00:00,,,12792701,4030701,Anmay Devaraj,11.24,USA,,,,,2089242,Zachary Miller,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,11,True
508648,ATA College Prep Summer Open (Jr),2018-08-10 00:00:00,2018-08-12 00:00:00,Boys' 14 Singles - Q,2018-08-12 00:00:00,Round of 16,16,12792702,4030701,Anmay Devaraj,11.24,USA,,,,,4378661,Thomas Komarek,,USA,,,,,,True,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, None]",sanctioned,W,{},True,0,False
26763,55th Junior Orange Bowl International,2016-12-11 00:00:00,2016-12-20 00:00:00,Boys' 12 Main,2016-12-20 00:00:00,,,8349867,4030701,Anmay Devaraj,11.24,USA,,,,,4407057,Artjoms Afanasjevs,9.86,LAT,,,,,9.86,True,"[7, 6, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 7, 'loser': 5, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,8,False
26763,55th Junior Orange Bowl International,2016-12-11 00:00:00,2016-12-20 00:00:00,Boys' 12 Main,2016-12-20 00:00:00,,,8350467,4030701,Anmay Devaraj,11.24,USA,,,,,278931,Tiago Pereira,13.38,POR,,,,,13.38,True,"[6, 6, 0, 0, 0, 0]","[4, 2, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}}",True,6,False
26770,2016 - LMI - Florida,2016-12-02 00:00:00,2016-12-07 00:00:00,Doubles - Boys 12,2016-12-07 00:00:00,,,8352295,4030701,Anmay Devaraj,11.24,USA,186592,Andres Mercedes,10.89,DOM,4707500,Slater Miller,,USA,4655854,Christian GONZALEZ,11.45,USA,,True,"[9, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0]","[None, 0, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 9, 'loser': 7, 'tiebreak': None, 'winnerTiebreak': None}}",True,2,False
26770,2016 - LMI - Florida,2016-12-02 00:00:00,2016-12-07 00:00:00,Doubles - Boys 12,2016-12-07 00:00:00,,,8352433,4030701,Anmay Devaraj,11.24,USA,186592,Andres Mercedes,10.89,DOM,3099739,Santiago Baez Bolanos,,MEX,4266520,Emilio Sanchez Bronzetti,11.91,ESP,,True,"[8, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0]","[None, 0, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 8, 'loser': 5, 'tiebreak': None, 'winnerTiebreak': None}}",True,3,False
26770,2016 - LMI - Florida,2016-12-02 00:00:00,2016-12-07 00:00:00,Boys 12,2016-12-07 00:00:00,,,8352340,4030701,Anmay Devaraj,11.24,USA,,,,,843328,Andre Franco,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[3, 3, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}}",True,6,False
26770,2016 - LMI - Florida,2016-12-02 00:00:00,2016-12-07 00:00:00,Boys 12,2016-12-07 00:00:00,,,8352344,4030701,Anmay Devaraj,11.24,USA,,,,,211728,Kino Onishi,,JPN,,,,,,True,"[6, 6, 0, 0, 0, 0]","[2, 3, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}}",True,7,False
26770,2016 - LMI - Florida,2016-12-02 00:00:00,2016-12-07 00:00:00,Boys 12,2016-12-07 00:00:00,,,8352407,4030701,Anmay Devaraj,11.24,USA,,,,,3349238,Tyler Waddock,11.63,CAN,,,,,11.63,True,"[6, 6, 0, 0, 0, 0]","[1, 4, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}}",True,7,False
